atc_archetype,frac_ATC_b,frac_SYM_b,b_rep
SC_Scaffolding,0.32182916549906,0.373621182728555,136
Physical_Terminal,0.577619970250434,0.623069383045354,137
SC_Specialized,2.1701430586465,2.25308325702198,137
SC_Scaffolding,0.462305098980834,0.47284173249552,137
Physical_Terminal,0.339994089065204,0.412093927579863,138
SC_Specialized,2.87638633990082,2.89945683897793,138
SC_Scaffolding,0.585319510200286,0.591116055157967,138
Physical_Terminal,0.300663472027717,0.304796334232005,139
SC_Specialized,2.82738428475981,2.66500929068136,139
SC_Scaffolding,0.359918890265174,0.397742318311623,139
Physical_Terminal,0.298651256541327,0.339506163138017,140
SC_Specialized,-0.845814633686561,-0.837150933579822,140
SC_Scaffolding,0.584430653449115,0.596142089455416,140
Physical_Terminal,0.318542424820381,0.379493826868344,141
SC_Specialized,-0.029436651912591,0.0521587827094312,141
SC_Scaffolding,0.499424782481982,0.500313413261682,141
Physical_Terminal,0.442607756095831,0.527948515853467,142
SC_Specialized,-0.971657521389516,-0.699230355796354,142
SC_Scaffolding,0.39362812097571,0.443442915512273,142
Physical_Terminal,0.536656293739838,0.609805197500522,143
SC_Specialized,2.44642879515875,2.27542096815675,143
SC_Scaffolding,0.474115016434384,0.455464139272453,143
Physical_Terminal,0.37247724504086,0.442544016697915,144
SC_Specialized,1.31464940357706,1.30469248227992,144
SC_Scaffolding,0.284083032310053,0.262622728718869,144
Physical_Terminal,0.300399721987963,0.322912100489944,145
SC_Specialized,1.40154633871424,1.15101283138767,145
SC_Scaffolding,0.400175754196289,0.41533679484315,145
Physical_Terminal,0.486314511753873,0.594043648258113,146
SC_Specialized,2.53625206102941,2.43648611332419,146
SC_Scaffolding,0.529884144808607,0.527739987077967,146
Physical_Terminal,0.463265831845413,0.493708018516732,147
SC_Specialized,1.12251286623493,1.10373982141805,147
SC_Scaffolding,0.416647355572098,0.473104105219534,147
Physical_Terminal,0.49602493620615,0.601305768009782,148
SC_Specialized,1.69945088123551,1.62467835483482,148
SC_Scaffolding,0.236237652875144,0.253546438624762,148
Physical_Terminal,0.442895266708683,0.447757306280092,149
SC_Specialized,1.73578328338423,1.60301276663682,149
SC_Scaffolding,0.542239568468108,0.459329257308555,149
Physical_Terminal,0.621255302152517,0.684095083742502,150
SC_Specialized,0.441996726527839,0.543113925407941,150
SC_Scaffolding,0.241035311695266,0.263026941064545,150
Physical_Terminal,0.44495404141403,0.543020593470707,151
SC_Specialized,-0.189264626929051,-0.0218768135551391,151
SC_Scaffolding,0.503085271689553,0.501459992511804,151
Physical_Terminal,0.409472603957483,0.447772031796283,152
SC_Specialized,1.2114043430584,1.37193087406056,152
SC_Scaffolding,0.460886968800963,0.511128278633222,152
Physical_Terminal,0.500651556160129,0.54221771064427,153
SC_Specialized,0.451111577108589,0.535676097565548,153
SC_Scaffolding,0.336848792409063,0.31630562588678,153
Physical_Terminal,0.418129785799188,0.500176888417192,154
SC_Specialized,1.87293086267583,1.88763801912684,154
SC_Scaffolding,0.393920394238476,0.390720021787213,154
